lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000230002	ENSG00000073792	0.42272	6.024912e-07	0.4459569	3.352965e-08	0.1823701	0.03564145
ENSG00000215458	ENSG00000073792	-0.281494	0.0012308	-0.3372579	4.606359e-05	-0.2423021	0.004954354
ENSG00000234456	ENSG00000073792	0.3349852	0.000104287	0.120454	0.1563017	-0.06465562	0.4596759
ENSG00000236901	ENSG00000073792	-0.06927202	0.4353564	-0.04082476	0.6319998	-0.0834465	0.3396107
ENSG00000236088	ENSG00000073792	0.1574949	0.07466292	0.2351277	0.005166861	0.1576336	0.06996982
ENSG00000237943	ENSG00000073792	0.2248878	0.01039867	0.2528383	0.002578872	0.09816765	0.260947
ENSG00000231074	ENSG00000073792	0.05079891	0.5675129	0.2220798	0.008360801	0.112462	0.1974588
ENSG00000261864	ENSG00000073792	-0.1580689	0.07359738	-0.1563079	0.06514939	0.001921417	0.9824881
ENSG00000236204	ENSG00000073792	-0.07723394	0.3843162	-0.08716792	0.3057934	-0.01109215	0.8991642
ENSG00000177822	ENSG00000073792	0.2555685	0.003465064	0.2011232	0.01718209	0.118893	0.1728706
ENSG00000268205	ENSG00000073792	0.03291084	0.7111908	-0.08754166	0.3037163	0.06358313	0.4671703
ENSG00000238186	ENSG00000073792	0.01810722	0.8386087	0.1881899	0.02596977	0.119009	0.1724487
ENSG00000215424	ENSG00000073792	0.02321895	0.7939499	-0.02208432	0.7956398	0.009782688	0.9110159
ENSG00000247556	ENSG00000073792	-0.04082273	0.6459932	0.007019232	0.9344009	0.02975966	0.7338257
ENSG00000254876	ENSG00000073792	0.08817309	0.3203966	0.04161973	0.6253743	0.07179194	0.411538
ENSG00000249786	ENSG00000073792	0.005114371	0.9541285	-0.1168236	0.1692574	-0.1499719	0.08488985
ENSG00000249592	ENSG00000073792	-0.1736168	0.04910437	-0.2026662	0.01632995	-0.0707689	0.4182515
ENSG00000253738	ENSG00000073792	-0.08782778	0.3223029	0.1620826	0.0557142	0.007097902	0.9353741
ENSG00000264772	ENSG00000073792	-0.02692748	0.7619543	-0.1525369	0.07198638	-0.06349302	0.467803
ENSG00000261342	ENSG00000073792	0.06404862	0.4708401	0.1137415	0.1808676	0.100713	0.2487255
ENSG00000259994	ENSG00000073792	0.0384931	0.6649401	-0.009386243	0.9123568	-0.0751464	0.3899729
ENSG00000250899	ENSG00000073792	0.5431723	2.918323e-11	0.5054	1.90754e-10	0.4843378	3.487964e-09
ENSG00000261889	ENSG00000073792	-0.09053057	0.3075775	-0.1204148	0.1564375	0.06260535	0.4740608
ENSG00000260657	ENSG00000073792	-0.1353615	0.1261417	-0.09915607	0.2437815	-0.0533843	0.5416752
ENSG00000204758	ENSG00000073792	0.3598622	2.805839e-05	0.07282205	0.3925218	0.2261155	0.008869031
ENSG00000184441	ENSG00000073792	-0.2603593	0.002883425	-0.2573243	0.002145878	-0.2413564	0.005131146
ENSG00000234327	ENSG00000073792	0.1864654	0.03436015	0.01604202	0.850781	-0.07747017	0.3754402
ENSG00000261067	ENSG00000073792	0.005716605	0.948734	-0.1101063	0.1953006	-0.0293909	0.7370025
ENSG00000237975	ENSG00000073792	0.2965021	0.0006451289	0.2555104	0.002312332	0.01239156	0.8874253
ENSG00000242125	ENSG00000073792	-0.01185004	0.8939678	-0.03167222	0.7102769	-0.09456536	0.278935
ENSG00000237054	ENSG00000073792	-0.1300006	0.1419983	-0.0816501	0.3375396	0.0790645	0.3656633
ENSG00000255717	ENSG00000073792	0.1286852	0.1461108	0.090338	0.2884706	0.09483254	0.2775729
ENSG00000261167	ENSG00000073792	0.09007007	0.3100548	-0.05227038	0.5396475	-0.06756201	0.4397049
ENSG00000258301	ENSG00000073792	-0.1565279	0.07648636	-0.09731309	0.2526991	-0.1465145	0.09240759
ENSG00000237017	ENSG00000073792	-0.04230721	0.6340361	-0.182966	0.03048169	-0.08337145	0.3400467
ENSG00000271122	ENSG00000073792	-0.0635367	0.4744006	0.07313853	0.3904624	0.09276972	0.2882058
ENSG00000254635	ENSG00000073792	-0.1581809	0.07339079	-0.09068271	0.2866272	0.01943553	0.8242776
ENSG00000245694	ENSG00000073792	-0.03682442	0.6786437	-0.04798226	0.5734565	-0.01221972	0.8889763
ENSG00000179818	ENSG00000073792	-0.1398399	0.1139709	-0.1597474	0.05938443	-0.1454112	0.09491487
ENSG00000272834	ENSG00000073792	-0.08792705	0.3217541	-0.1602701	0.05854606	-0.1186975	0.173583
ENSG00000267632	ENSG00000073792	-0.04600163	0.6046908	0.05224062	0.5398787	0.01848023	0.8327853
ENSG00000177410	ENSG00000073792	-0.1336347	0.131093	-0.1093288	0.1984931	-0.06575746	0.4520462
ENSG00000234684	ENSG00000073792	0.09505123	0.2839471	0.05004752	0.5570497	0.1132907	0.1941556
ENSG00000258891	ENSG00000073792	-0.008446824	0.9243106	0.07543504	0.3757144	0.05407162	0.5364761
ENSG00000261061	ENSG00000073792	0.2096417	0.01710437	0.1092473	0.1988302	0.1364498	0.1173262
ENSG00000248968	ENSG00000073792	-0.02058269	0.8169081	0.07015028	0.4101652	0.105999	0.2246234
ENSG00000260917	ENSG00000073792	0.09666938	0.275792	0.1611636	0.05713572	0.02872343	0.7427637
ENSG00000186019	ENSG00000073792	-0.2277354	0.009442561	-0.004827887	0.9548539	-0.06704611	0.4432135
ENSG00000259673	ENSG00000073792	-0.3345854	0.0001064159	-0.3466575	2.719187e-05	-0.2672376	0.001873409
ENSG00000244151	ENSG00000073792	-0.09742884	0.2720195	-0.1942237	0.02148089	-0.1565026	0.07202801
ENSG00000260213	ENSG00000073792	-0.01703116	0.8480807	0.006742433	0.9369824	0.07724665	0.3768236
ENSG00000237298	ENSG00000073792	0.05669367	0.523368	0.07064727	0.4068484	0.05673935	0.5165347
ENSG00000260160	ENSG00000073792	-0.1517289	0.08607276	-0.107516	0.2060832	-0.008421928	0.9233528
ENSG00000206417	ENSG00000073792	-0.203036	0.0210163	-0.2734827	0.001077608	-0.1726424	0.04690436
ENSG00000181097	ENSG00000073792	-0.02971439	0.7381687	-0.114671	0.1773063	-0.0478748	0.5842266
ENSG00000236255	ENSG00000073792	-0.1766251	0.04525023	0.03003231	0.7246577	-0.02533032	0.7722657
ENSG00000184068	ENSG00000073792	-0.003580701	0.9678753	0.06498139	0.4455925	0.00784373	0.9286005
ENSG00000260032	ENSG00000073792	-0.1718783	0.05145308	-0.1426932	0.09259807	-0.08978149	0.3040843
ENSG00000260852	ENSG00000073792	-0.002213305	0.9801398	0.0006215777	0.9941845	-0.1332567	0.1262364
ENSG00000228137	ENSG00000073792	0.05998049	0.4995329	-0.04831011	0.570837	0.0685923	0.4327453
ENSG00000226950	ENSG00000073792	-0.2705527	0.001928517	-0.2226539	0.008190004	-0.2854243	0.0008679722
ENSG00000184441	ENSG00000136231	0.01842589	0.835808	0.06495394	0.4457851	-0.2288775	0.008051567
ENSG00000157306	ENSG00000136231	-0.007314394	0.9344336	-0.09733942	0.2525702	-0.1377684	0.1137923
ENSG00000259673	ENSG00000136231	-0.03052486	0.7312966	-0.1114786	0.1897572	-0.1007949	0.248339
ENSG00000267787	ENSG00000136231	0.2012714	0.02218344	0.03473938	0.6836556	0.08270092	0.3439583
ENSG00000226419	ENSG00000136231	0.2724528	0.001786149	0.1771723	0.03624816	0.2837226	0.000934822
ENSG00000235837	ENSG00000136231	-0.05766462	0.5162674	0.2103116	0.01262803	-0.02065957	0.8134063
ENSG00000237054	ENSG00000136231	0.01792199	0.8402376	0.01438031	0.8660851	0.003071984	0.9720052
ENSG00000258634	ENSG00000136231	0.2313896	0.008329638	0.2125874	0.01167857	0.1085629	0.2135471
ENSG00000203875	ENSG00000136231	-0.08124325	0.3600453	-0.03145394	0.7121854	-0.06087144	0.4864144
ENSG00000215458	ENSG00000136231	-0.114205	0.1974971	-0.09227624	0.278208	-0.1165055	0.1817204
ENSG00000257303	ENSG00000136231	0.07795227	0.3798964	-0.0364588	0.668898	-0.1040007	0.2335331
ENSG00000273179	ENSG00000136231	0.01951169	0.8262808	0.1093934	0.1982267	0.09208473	0.2917958
ENSG00000259426	ENSG00000136231	0.1357362	0.1250865	0.1655978	0.05054351	0.03505397	0.6887373
ENSG00000247828	ENSG00000136231	0.06804637	0.4435428	-0.04602847	0.5891834	-0.0969019	0.2671749
ENSG00000234456	ENSG00000136231	0.2381481	0.006573107	0.06083194	0.4752385	0.2124815	0.01407153
ENSG00000243960	ENSG00000136231	-0.02790374	0.7535955	-0.03112651	0.7150514	-0.07063979	0.4191033
ENSG00000235381	ENSG00000136231	0.08574212	0.3339715	0.08462251	0.3201866	0.03673585	0.6746307
ENSG00000163364	ENSG00000136231	0.1333782	0.1318411	-0.04488062	0.5985137	0.1180429	0.1759844
ENSG00000263272	ENSG00000136231	-0.01600668	0.8571189	-0.1127293	0.1848054	-0.07818839	0.3710162
ENSG00000227403	ENSG00000136231	0.01059485	0.9051435	0.07063662	0.4069193	0.1052974	0.227724
ENSG00000270127	ENSG00000136231	0.01869563	0.8334389	-0.1488465	0.07922906	-0.063296	0.469188
ENSG00000215769	ENSG00000136231	-0.04515301	0.6113782	-0.1758971	0.03763385	-0.1791911	0.03904045
ENSG00000233593	ENSG00000136231	0.06427159	0.469294	0.01453555	0.8646531	0.08475792	0.3320484
ENSG00000230002	ENSG00000136231	0.2365609	0.006953041	0.2836533	0.0006833544	0.1644633	0.05853344
ENSG00000257621	ENSG00000136231	0.01610202	0.8562769	-0.05321323	0.5323484	-0.08231038	0.3462496
ENSG00000235954	ENSG00000136231	0.2038861	0.02047319	0.06815114	0.4236665	-0.07968007	0.3619309
ENSG00000249207	ENSG00000136231	0.3240102	0.0001798206	0.2301379	0.006229833	0.1744192	0.04465051
ENSG00000261659	ENSG00000136231	-0.07552558	0.3949515	0.01988925	0.8155704	-0.09372521	0.2832474
ENSG00000237380	ENSG00000136231	0.0003533892	0.9968287	-0.1497656	0.07737264	0.1151879	0.1867444
ENSG00000259515	ENSG00000136231	0.0461732	0.6033427	-0.01231277	0.8851957	-0.0203983	0.8157238
ENSG00000235501	ENSG00000136231	0.2858811	0.001022715	-0.08289156	0.3302205	0.1312159	0.1321985
ENSG00000267272	ENSG00000136231	0.09848981	0.266808	0.0225079	0.7918086	0.2856788	0.00085836
ENSG00000233799	ENSG00000136231	0.132853	0.1333829	0.02216231	0.794934	-0.02498189	0.7753146
ENSG00000267745	ENSG00000136231	0.2234397	0.01091676	-0.1267649	0.1355726	0.1292838	0.1380396
ENSG00000254635	ENSG00000136231	0.157559	0.0745433	0.07334662	0.3891119	-0.0374531	0.6686487
ENSG00000246339	ENSG00000136231	-0.130235	0.1412746	-0.1221774	0.1504185	-0.1824185	0.0355917
ENSG00000243155	ENSG00000136231	0.0557732	0.5301448	-0.1564528	0.06489763	-0.08335274	0.3401555
ENSG00000245648	ENSG00000136231	-0.09396901	0.2894904	-0.00470237	0.9560264	0.0256269	0.7696734
ENSG00000263753	ENSG00000136231	0.3174385	0.0002467681	0.01613098	0.8499631	0.4195143	5.001264e-07
ENSG00000251615	ENSG00000136231	-0.08710344	0.3263252	-0.1432377	0.09134709	-0.1868271	0.0312988
ENSG00000248256	ENSG00000136231	0.1091586	0.2181659	-0.01043478	0.902612	-0.1703806	0.04990949
ENSG00000130600	ENSG00000136231	0.06564768	0.459813	-0.1377737	0.1045262	0.03123247	0.7211835
ENSG00000130600	ENSG00000141753	0.1789795	0.04241265	0.06284155	0.4607488	-0.03312817	0.7050219
ENSG00000245694	ENSG00000115461	0.154906	0.07962507	-0.07647121	0.3691731	-0.06765408	0.4390804
ENSG00000268388	ENSG00000115461	0.1345791	0.1283669	0.7327008	7.914428e-25	0.5658544	1.27182e-12
ENSG00000251562	ENSG00000115461	0.008840986	0.9207898	0.374482	5.159636e-06	0.004544867	0.9585929
ENSG00000268388	ENSG00000167779	-0.0657951	0.4588036	0.02900505	0.7337157	0.03280149	0.7077978
ENSG00000245694	ENSG00000167779	-0.08325376	0.3482409	0.0832614	0.3280599	0.008092745	0.92634
ENSG00000268388	ENSG00000163453	0.5016891	1.391103e-09	0.4337878	8.599341e-08	0.5741548	5.007706e-13
ENSG00000245532	ENSG00000163453	-0.1634113	0.06425757	-0.09301097	0.2743827	-0.06074967	0.4872884
ENSG00000268388	ENSG00000166130	0.01974939	0.8241984	0.3318265	6.198937e-05	-0.01367294	0.8758731
ENSG00000245694	ENSG00000095752	-0.08979351	0.3115488	-0.1058603	0.2131953	-0.05809936	0.5065167
ENSG00000245532	ENSG00000095752	-0.05416141	0.5421165	-0.08862377	0.297755	-0.04644034	0.5955525
ENSG00000251562	ENSG00000095752	-0.06880574	0.4384606	-0.05971979	0.4833624	-0.033797	0.6993506
ENSG00000268388	ENSG00000095752	0.05205468	0.5579627	0.2673506	0.00140653	0.3331149	8.932088e-05
ENSG00000251562	ENSG00000144730	-0.124965	0.158229	-0.04203825	0.6218982	0.02489826	0.7760468
ENSG00000245532	ENSG00000157368	-0.1898289	0.03118622	-0.08172168	0.3371148	-0.03149718	0.7189191
ENSG00000245694	ENSG00000136244	-0.07288428	0.4117366	-0.1554782	0.06660638	-0.1426511	0.1014234
ENSG00000251562	ENSG00000136244	-0.1022971	0.2486674	0.003336318	0.9687931	-0.02737678	0.7544305
ENSG00000268388	ENSG00000168685	0.3067301	0.0004070136	0.09533137	0.2625361	0.1311627	0.1323568
ENSG00000251562	ENSG00000168685	-0.1830159	0.0378943	-0.03681811	0.6658297	0.002631476	0.9760182
ENSG00000214548	ENSG00000129351	0.2727793	0.001762669	-0.05974707	0.4831622	-0.1610547	0.06403301
ENSG00000251562	ENSG00000122641	-0.2121764	0.01578037	-0.1080775	0.2037104	-0.007007734	0.9361933
ENSG00000245694	ENSG00000151689	0.06129527	0.4901606	0.1727284	0.04127143	0.3309958	9.963665e-05
ENSG00000268388	ENSG00000186480	-0.04235321	0.6336671	0.09266886	0.2761594	0.05018381	0.566207
ENSG00000233429	ENSG00000137265	-0.09469884	0.2857442	-0.1763371	0.03715075	-0.004806019	0.9562159
ENSG00000203875	ENSG00000137265	-0.1122608	0.2052859	-0.04415713	0.6044284	0.03937008	0.6527633
ENSG00000178977	ENSG00000137265	0.03243824	0.715158	0.04215201	0.6209548	-0.04945645	0.5718548
ENSG00000245694	ENSG00000129009	-0.1235327	0.1630902	-0.05792967	0.4965937	-0.05826075	0.5053347
ENSG00000251562	ENSG00000143127	0.09521515	0.2831137	0.03656755	0.6679687	0.01818462	0.8354219
ENSG00000251562	ENSG00000115232	-0.184118	0.03673331	0.8558647	2.412845e-41	0.07780854	0.373352
ENSG00000245694	ENSG00000115232	-0.04752371	0.5927784	-0.06002932	0.4810939	-0.02362312	0.7872363
ENSG00000245694	ENSG00000161638	-0.1235603	0.1629955	-0.06866915	0.4201437	-0.1083865	0.2142966
ENSG00000268388	ENSG00000161638	0.3603919	2.725185e-05	0.5477857	2.479973e-12	0.599545	2.443735e-14
ENSG00000268388	ENSG00000138448	0.1285066	0.1466761	0.3476488	2.569613e-05	0.08647544	0.3223085
ENSG00000268388	ENSG00000259207	0.2717351	0.00183876	0.3153824	0.0001473268	0.2511731	0.003542921
ENSG00000251562	ENSG00000259207	-0.1601916	0.06976288	0.1075014	0.2061448	-0.03071936	0.7255795
ENSG00000245694	ENSG00000259207	-0.08929802	0.3142372	-0.09847917	0.2470311	-0.0220331	0.8012496
ENSG00000245694	ENSG00000082781	0.04440208	0.6173225	-0.0136699	0.8726434	0.02504611	0.7747523
ENSG00000251562	ENSG00000139626	-0.03300933	0.7103649	0.1271451	0.1343944	-0.04141283	0.6360056
ENSG00000245532	ENSG00000139626	-0.03771427	0.6713226	0.0843981	0.3214762	-0.01797798	0.8372661
ENSG00000268388	ENSG00000198542	0.3224939	0.0001935675	0.0848516	0.3188735	0.1893655	0.02903235
ENSG00000251562	ENSG00000198542	-0.2139116	0.01492617	-0.09176504	0.2808905	0.06600029	0.4503743
ENSG00000268388	ENSG00000162267	0.203757	0.02055491	0.1531157	0.07090084	0.3098926	0.0002835309
ENSG00000245694	ENSG00000154721	-0.005704149	0.9488455	0.08614369	0.3115331	-0.1304743	0.1344177
ENSG00000268388	ENSG00000154721	0.6692679	4.331898e-18	0.3444554	3.081269e-05	0.7661639	6.311293e-27
ENSG00000251562	ENSG00000154721	-0.1445232	0.1022417	0.00510641	0.9522524	-0.01800519	0.8370232
ENSG00000268388	ENSG00000166086	0.08476406	0.3395351	0.6230387	2.037557e-16	0.710143	1.058371e-21
ENSG00000245694	ENSG00000153814	0.02624967	0.7677739	0.02565188	0.7635323	0.07071503	0.4186068
ENSG00000251562	ENSG00000153814	-0.2345243	0.007469025	0.1622772	0.05541699	0.03400801	0.6975648
ENSG00000245694	ENSG00000140044	-0.01772983	0.8419281	-0.1392192	0.1009023	-0.03737957	0.6692611
ENSG00000245532	ENSG00000234616	0.166276	0.05966201	0.2538967	0.002470139	0.1416285	0.1039221
ENSG00000230366	ENSG00000177606	-0.01173212	0.8950169	-0.06120265	0.4725471	0.1461314	0.09327218
ENSG00000223806	ENSG00000177606	0.1266199	0.1527487	0.1322706	0.1192644	0.1273804	0.1439841
ENSG00000222041	ENSG00000177606	0.05266937	0.5533162	-0.00877048	0.9180857	0.01873633	0.8305026
ENSG00000228223	ENSG00000177606	0.03436969	0.6989936	0.08899226	0.2957427	0.2136392	0.01354433
ENSG00000177410	ENSG00000177606	-0.1420754	0.1082478	-0.1459793	0.08525151	-0.08296001	0.3424436
ENSG00000260583	ENSG00000177606	-0.02824983	0.750639	-0.09452152	0.2666304	0.198368	0.02208563
ENSG00000188185	ENSG00000177606	0.03842572	0.6654914	0.03775737	0.6578353	0.1005287	0.249597
ENSG00000255717	ENSG00000177606	0.0594627	0.5032496	-0.2128054	0.01159103	-0.04047288	0.6436943
ENSG00000196668	ENSG00000177606	0.09436447	0.2874565	0.09858138	0.2465385	0.01103996	0.8996361
ENSG00000255198	ENSG00000177606	-0.2131314	0.01530513	-0.2480747	0.003123824	-0.1358228	0.1190362
ENSG00000264575	ENSG00000177606	0.04064503	0.6474306	0.3680524	7.681266e-06	0.03117235	0.7216981
ENSG00000251191	ENSG00000177606	0.03103453	0.7269859	-0.1542839	0.06875014	0.05191492	0.5528727
ENSG00000214049	ENSG00000177606	-0.02958715	0.7392494	-0.08860515	0.2978569	-0.1448829	0.09613432
ENSG00000238197	ENSG00000177606	-0.00838903	0.9248269	0.2680079	0.001367337	0.130626	0.1339614
ENSG00000227456	ENSG00000177606	-0.00579044	0.9480728	0.03840855	0.6523154	0.1378585	0.1135539
ENSG00000216863	ENSG00000177606	-0.06198401	0.4852885	-0.07025518	0.4094638	0.01477858	0.8659262
ENSG00000247095	ENSG00000177606	0.1236963	0.1625293	0.1271566	0.1343589	0.1723872	0.04723567
ENSG00000229152	ENSG00000177606	-0.141213	0.1104285	0.002346313	0.9780505	0.1534012	0.07792428
ENSG00000248309	ENSG00000177606	-0.05368787	0.5456589	0.2827148	0.0007132022	0.09999601	0.2521273
ENSG00000229325	ENSG00000177606	-0.05496335	0.5361434	0.1796356	0.03369288	0.1454583	0.09480678
ENSG00000230590	ENSG00000177606	-0.01875672	0.8329026	-0.04684334	0.5826003	0.1635105	0.06003008
ENSG00000215417	ENSG00000177606	-0.1094945	0.2167442	0.1938809	0.02171665	0.08520267	0.3295084
ENSG00000247092	ENSG00000177606	-0.1593976	0.0711778	-0.02939741	0.7302516	-0.1008602	0.2480312
ENSG00000203801	ENSG00000177606	0.02314546	0.7945876	0.04333473	0.6111831	0.07090958	0.4173246
ENSG00000177640	ENSG00000177606	-0.05917052	0.5053532	0.06820415	0.4233052	0.2131018	0.01378687
ENSG00000225783	ENSG00000177606	0.01019191	0.9087351	0.03427641	0.6876501	-0.01371285	0.8755137
ENSG00000245910	ENSG00000177606	-0.09414491	0.2885845	0.007902516	0.9261681	0.02743844	0.753895
ENSG00000224157	ENSG00000177606	0.04286309	0.6295827	-0.06550138	0.4419523	-0.09841317	0.2597505
ENSG00000249669	ENSG00000177606	0.02183613	0.8059717	0.1197857	0.1586291	0.06419453	0.4628897
ENSG00000218510	ENSG00000177606	-0.0297758	0.7376472	0.005063928	0.9526491	-0.006081842	0.9446093
ENSG00000240498	ENSG00000177606	0.06763406	0.4463161	0.03040194	0.7214077	0.1846365	0.03337361
ENSG00000226051	ENSG00000177606	-0.05047253	0.5700077	-0.02149551	0.8009736	0.05167757	0.5546919
ENSG00000232973	ENSG00000177606	-0.1196393	0.1768649	-0.06389278	0.4532676	0.07509682	0.3902866
ENSG00000245532	ENSG00000177606	0.1051072	0.2358375	-0.0073362	0.9314457	0.1413574	0.1045926
ENSG00000225855	ENSG00000177606	0.005404518	0.9515292	0.02593058	0.7610401	0.1125121	0.1972578
ENSG00000234741	ENSG00000177606	-0.06331088	0.4759758	-0.1149964	0.1760717	0.06954766	0.4263486
ENSG00000253738	ENSG00000177606	-0.09585792	0.2798616	0.09274852	0.275745	0.1911325	0.02753848
ENSG00000228817	ENSG00000177606	0.2212264	0.01175246	0.1077018	0.2052958	0.1369005	0.1161087
ENSG00000225470	ENSG00000177606	-0.05937591	0.503874	-0.001048183	0.9901934	0.1298339	0.1363569
ENSG00000258791	ENSG00000177606	0.02257265	0.7995628	-0.0803068	0.3455743	-0.051288	0.5576841
ENSG00000231607	ENSG00000177606	0.120113	0.1751447	0.001124497	0.9894794	0.1412888	0.1047628
ENSG00000241313	ENSG00000177606	0.02344352	0.792002	0.07080899	0.4057725	0.09621674	0.2705879
ENSG00000231074	ENSG00000177606	0.0831223	0.3490052	0.2135666	0.01128976	0.1581686	0.069013
ENSG00000215386	ENSG00000177606	0.1528846	0.08368074	0.1751918	0.03841931	0.0840016	0.3363965
ENSG00000254389	ENSG00000177606	-0.1183119	0.1817516	-0.1102921	0.1945432	0.09575956	0.2728817
ENSG00000174365	ENSG00000177606	-0.1152167	0.1935297	-0.07454097	0.3814151	-0.07271509	0.4055346
ENSG00000198221	ENSG00000177606	-0.05763519	0.5164819	0.04447965	0.6017885	-0.05566633	0.5245096
ENSG00000236790	ENSG00000177606	0.1224824	0.1667248	0.02238962	0.7928779	0.1305314	0.1342458
ENSG00000225383	ENSG00000177606	-0.0151951	0.8642921	0.1145764	0.1776661	-0.03770443	0.6665575
ENSG00000205837	ENSG00000177606	-0.08455758	0.3407171	-0.03497694	0.6816094	0.02650962	0.7619727
ENSG00000245694	ENSG00000177606	0.1554476	0.07856561	0.1617227	0.05626743	0.2513734	0.003515726
ENSG00000251562	ENSG00000177606	0.01893779	0.8313134	0.05434283	0.5236692	0.133214	0.126359
ENSG00000249859	ENSG00000177606	0.1253901	0.1568076	-0.1048478	0.2176298	0.086919	0.3198233
ENSG00000233532	ENSG00000177606	0.08834063	0.3194744	0.02780958	0.744303	0.09339005	0.2849801
ENSG00000197989	ENSG00000177606	-0.09186404	0.3004772	-0.05134429	0.5468648	0.04867361	0.5779629
ENSG00000268388	ENSG00000177606	-0.01659113	0.8519604	0.1038674	0.2219864	0.09419655	0.2808226
ENSG00000226950	ENSG00000177606	-0.2503878	0.004210922	-0.1663244	0.04952595	-0.1175862	0.1776742
ENSG00000230630	ENSG00000177606	0.02207029	0.8039327	0.4449207	3.638193e-08	0.1616498	0.06304358
ENSG00000176124	ENSG00000177606	0.2543661	0.003626707	0.07785438	0.3605511	0.1290527	0.1387511
ENSG00000232860	ENSG00000177606	0.04912993	0.580324	-0.05939165	0.4857735	0.1961423	0.02365435
ENSG00000214851	ENSG00000177606	-0.1290975	0.144812	0.04424597	0.6037008	0.1767709	0.04180699
ENSG00000178977	ENSG00000177606	0.05044966	0.5701826	-0.1017828	0.2314535	0.247642	0.004054454
ENSG00000223546	ENSG00000177606	0.2481642	0.004572989	0.1474487	0.08212078	0.2134135	0.01364571
ENSG00000232118	ENSG00000177606	0.07164037	0.4197842	0.06769705	0.4267687	0.1657897	0.05650089
ENSG00000203875	ENSG00000177606	-0.06043342	0.4962936	-0.06643719	0.4354439	0.1436749	0.09896932
ENSG00000225077	ENSG00000177606	-0.08114768	0.3606126	-0.06494319	0.4458605	0.09815932	0.2609877
ENSG00000234608	ENSG00000177606	-0.1636089	0.06393152	-0.08502702	0.3178704	-0.008935921	0.9186905
ENSG00000185186	ENSG00000177606	0.1067018	0.2287662	0.02695058	0.7519402	0.1188688	0.1729587
ENSG00000244349	ENSG00000177606	0.1095572	0.2164799	0.1447265	0.0879954	0.0916332	0.2941785
ENSG00000224843	ENSG00000177606	0.006026609	0.945958	0.1808891	0.03245216	0.1144046	0.189779
ENSG00000229847	ENSG00000177606	-0.1200145	0.1755014	-0.01921569	0.8217105	-0.05472422	0.5315627
ENSG00000198468	ENSG00000177606	0.006294666	0.9435581	0.01196264	0.8884389	-0.05105412	0.5594842
ENSG00000236953	ENSG00000177606	-0.1327842	0.1335858	-0.01966637	0.8176009	0.04850572	0.5792768
ENSG00000224939	ENSG00000177606	0.07967476	0.3694248	0.02273279	0.7897764	0.05023297	0.5658263
ENSG00000242808	ENSG00000177606	-0.03591029	0.6861958	0.02602487	0.7601975	0.001414744	0.9871055
ENSG00000229807	ENSG00000177606	-0.002565384	0.9769813	0.05211603	0.5408471	0.05129587	0.5576236
ENSG00000234883	ENSG00000177606	-0.02706036	0.7608149	-0.01934397	0.8205403	-0.04114305	0.6382085
ENSG00000247400	ENSG00000177606	-0.0580097	0.5137558	0.05193254	0.5422749	0.05211984	0.5513044
ENSG00000182165	ENSG00000177606	-0.1618551	0.06687244	-0.1337107	0.1152603	-0.1793372	0.03887846
ENSG00000179406	ENSG00000177606	0.2341854	0.007558105	-0.1455328	0.08622134	0.0604359	0.4895443
ENSG00000235823	ENSG00000177606	-0.1265505	0.1529756	-0.04836285	0.5704161	-0.04469419	0.6094711
ENSG00000228022	ENSG00000177606	0.02755481	0.7565799	0.1552741	0.06696883	0.05946809	0.4965375
ENSG00000233016	ENSG00000177606	-0.166859	0.0587607	-0.0614413	0.4708189	-0.1056796	0.2260313
ENSG00000224418	ENSG00000177606	0.02043088	0.8182351	0.2215523	0.008520518	0.06544465	0.454205
ENSG00000235890	ENSG00000177606	0.04867347	0.583851	0.1136952	0.1810465	0.04221906	0.6294414
ENSG00000234705	ENSG00000177606	-0.009339374	0.9163403	-0.2186834	0.009437196	-0.1910127	0.02763765
ENSG00000175611	ENSG00000177606	0.01136118	0.898318	0.2735931	0.001072392	0.1546808	0.07544612
ENSG00000235947	ENSG00000177606	0.1260909	0.1544846	0.1386832	0.1022344	0.07907126	0.3656222
ENSG00000215386	ENSG00000130522	-0.06071573	0.4942803	0.1906459	0.02405409	0.03902364	0.655623
ENSG00000222041	ENSG00000130522	0.05980487	0.5007919	0.04304376	0.6135808	-0.04799511	0.5832813
ENSG00000234456	ENSG00000130522	-0.05577992	0.5300952	0.3438174	3.194357e-05	0.1745867	0.0444428
ENSG00000249669	ENSG00000130522	-0.06657909	0.4534564	0.03487038	0.682527	0.1534548	0.07781923
ENSG00000203875	ENSG00000130522	0.09430183	0.287778	0.1594511	0.05986394	0.1349614	0.1214168
ENSG00000178977	ENSG00000130522	0.1846937	0.03613894	-0.02200198	0.7963851	0.00815926	0.9257363
ENSG00000214049	ENSG00000130522	0.178337	0.04317183	0.04186355	0.6233482	0.183428	0.03456715
ENSG00000245532	ENSG00000197256	-0.1485559	0.09292153	-0.01703181	0.8416911	-0.05465859	0.5320559
ENSG00000251562	ENSG00000197256	-0.1060896	0.2314634	0.05089485	0.5503844	-0.04005424	0.647131
ENSG00000268388	ENSG00000197256	0.5098001	6.803828e-10	0.6642464	3.66847e-19	0.7399342	2.591056e-24
