lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000251562	ENSG00000126456	-0.04886925	0.773937	-0.04752459	0.861256	0.04298755	0.879096
ENSG00000245532	ENSG00000126456	-0.1698873	0.3147778	0.5341347	0.03306665	0.07644406	0.7865624
ENSG00000224418	ENSG00000137265	-0.2956492	0.07563509	0.4384769	0.08933308	0.1391307	0.6209388
ENSG00000255717	ENSG00000137265	-0.1058862	0.532804	0.2675201	0.3164929	0.5264668	0.04378536
ENSG00000197989	ENSG00000137265	0.09984873	0.556544	0.4773841	0.06148964	0.6614364	0.007244091
ENSG00000177410	ENSG00000137265	0.04986279	0.7694643	0.3696565	0.1587793	0.1616616	0.5648837
ENSG00000215417	ENSG00000137265	-0.1613585	0.3400383	-0.01858258	0.945542	0.7360945	0.001755155
ENSG00000245694	ENSG00000096968	0.03275103	0.8474049	-0.05143969	0.8499422	-0.05203793	0.8538716
ENSG00000177410	ENSG00000177606	0.5937674	0.0001070809	0.567533	0.02184703	-0.1814289	0.5175565
ENSG00000255717	ENSG00000177606	0.5176296	0.001034098	0.2411374	0.3682866	0.1571532	0.5759271
ENSG00000215417	ENSG00000177606	0.444039	0.005903733	0.2789864	0.2953841	0.2437798	0.3812669
ENSG00000197989	ENSG00000177606	0.5891427	0.0001249181	0.8415227	4.379796e-05	0.273033	0.3248248
ENSG00000224418	ENSG00000177606	0.2699091	0.1061836	0.3168886	0.2317504	-0.04000806	0.887425
ENSG00000230876	ENSG00000130522	0.3040277	0.06733501	-0.2468298	0.3567355	-0.09032364	0.748871
ENSG00000255717	ENSG00000130522	0.4150144	0.01064494	0.07621561	0.779063	-0.2345192	0.4001698
ENSG00000215417	ENSG00000130522	0.4491159	0.005297453	-0.3113078	0.2405263	-0.1269633	0.6520618
ENSG00000224418	ENSG00000130522	0.2634801	0.115103	-0.1201691	0.6575505	0.08928975	0.7516616
ENSG00000197989	ENSG00000130522	0.3835013	0.01912616	0.2749999	0.3026258	-0.3386178	0.2169922
ENSG00000177410	ENSG00000130522	0.4822253	0.002507645	0.4455327	0.08371737	-0.3099056	0.2609751
ENSG00000268388	ENSG00000102057	0.2859626	0.08620294	-0.1304386	0.6301635	0.6779185	0.005478716
ENSG00000245532	ENSG00000182324	-0.320418	0.05318071	-0.174349	0.5184086	-0.2175721	0.4360086
ENSG00000251562	ENSG00000138160	-0.2293315	0.1721375	-0.1274074	0.6382023	-0.0001757453	0.999504
ENSG00000268388	ENSG00000118193	-0.07205826	0.6716964	0.7371342	0.001121815	-0.05727445	0.8393351
ENSG00000245694	ENSG00000118193	0.5713849	0.0002209865	0.4538028	0.07746342	0.2821593	0.3082551
ENSG00000251562	ENSG00000118193	-0.2486558	0.137803	-0.08591371	0.7517265	0.05593793	0.8430409
ENSG00000245694	ENSG00000163808	0.6381396	2.146676e-05	0.589995	0.01613982	0.2652294	0.3393882
ENSG00000251562	ENSG00000163808	-0.1696831	0.3153685	-0.1143025	0.6733838	0.2465894	0.3756289
ENSG00000251562	ENSG00000121621	-0.222739	0.1851434	-0.2982464	0.2618669	0.05304735	0.851066
ENSG00000245694	ENSG00000121621	0.6654293	7.001803e-06	0.504237	0.04640603	0.2631929	0.3432482
ENSG00000268388	ENSG00000121621	0.01813498	0.9151593	0.8021058	0.0001855004	-0.2076649	0.457686
ENSG00000245694	ENSG00000112984	0.6360843	2.325479e-05	0.3185293	0.2292092	0.4050497	0.1342049
ENSG00000251562	ENSG00000112984	-0.2270695	0.1765242	-0.07763742	0.7750392	0.1095842	0.6974446
ENSG00000245694	ENSG00000138182	0.5679695	0.0002457003	0.4590787	0.07365449	0.09661775	0.7319458
ENSG00000251562	ENSG00000138182	-0.2678321	0.1090059	-0.1130844	0.6766878	-0.01854467	0.9476986
ENSG00000245532	ENSG00000079616	-0.2167042	0.197645	-0.2934008	0.2700698	-0.09994502	0.7230441
ENSG00000251562	ENSG00000079616	-0.2220568	0.1865277	-0.2751968	0.3022657	-0.0321869	0.9093385
ENSG00000245694	ENSG00000079616	0.6390605	2.070699e-05	0.8006188	0.0001946532	0.3546174	0.1946588
ENSG00000251562	ENSG00000137807	-0.2000458	0.2351835	-0.1561001	0.5637311	0.1120627	0.6909099
ENSG00000268388	ENSG00000137807	-0.09080608	0.5929956	0.6223006	0.01004496	0.1208119	0.6680056
ENSG00000251562	ENSG00000142945	-0.2122904	0.2071548	-0.2838673	0.2866597	0.008270074	0.9766642
ENSG00000251562	ENSG00000090889	-0.2141449	0.2031213	-0.1607499	0.5520239	0.2581745	0.352865
ENSG00000245694	ENSG00000090889	0.7463561	1.138172e-07	0.5143468	0.0415122	0.5225983	0.04564548
ENSG00000268388	ENSG00000126214	0.1501736	0.3749906	-0.275475	0.3017573	-0.09908408	0.7253443
ENSG00000245532	ENSG00000174996	0.100019	0.5558679	-0.3568622	0.1748317	0.5456763	0.03536948
ENSG00000251562	ENSG00000174996	0.177536	0.2931558	-0.2531554	0.3441406	-0.07609397	0.7875192
ENSG00000245694	ENSG00000067082	0.3674369	0.0252715	0.3005704	0.2579876	-0.05177282	0.8546088
ENSG00000268388	ENSG00000067082	0.2503089	0.1351196	0.2445535	0.36133	-0.2387931	0.3913852
ENSG00000268388	ENSG00000128944	-0.04123712	0.808525	0.7182614	0.00172422	0.4044146	0.134875
ENSG00000251562	ENSG00000182481	-0.1395486	0.4100825	-0.2647127	0.3217915	0.3597369	0.1878386
ENSG00000245532	ENSG00000182481	-0.1248774	0.4614764	-0.2505251	0.3493469	0.6707863	0.006195156
ENSG00000245694	ENSG00000182481	0.5340728	0.0006627187	0.5125111	0.04237061	0.4179838	0.1210481
ENSG00000245532	ENSG00000129347	-0.1756413	0.2984208	0.2872714	0.2806674	0.2132807	0.4453338
ENSG00000268388	ENSG00000105700	0.07736146	0.6490349	0.2407375	0.3691059	0.1789328	0.5234313
ENSG00000251562	ENSG00000188501	0.1342989	0.4280869	-0.1834413	0.4964726	-0.09330156	0.7408494
ENSG00000251562	ENSG00000100258	-0.02402094	0.887776	-0.08061411	0.7666326	-0.1384729	0.622607
ENSG00000251562	ENSG00000113368	-0.1940008	0.2499258	-0.1217315	0.6533563	0.06342672	0.8223182
ENSG00000245532	ENSG00000176619	-0.1369979	0.418776	-0.2237011	0.4049282	0.4840628	0.06749343
ENSG00000251562	ENSG00000176619	-0.1999445	0.2354255	-0.3435798	0.192597	0.03514633	0.9010388
ENSG00000268388	ENSG00000157193	-0.07746962	0.6485759	-0.1109214	0.6825683	0.1565253	0.5774722
ENSG00000245532	ENSG00000148356	-0.001766971	0.9917188	0.1076893	0.6913875	-0.3181109	0.2478921
ENSG00000268388	ENSG00000130332	0.04974117	0.7700114	0.1797675	0.5052825	0.2145739	0.4425132
ENSG00000245694	ENSG00000130332	0.3948011	0.01559738	0.09198083	0.7347623	0.4475532	0.09436174
ENSG00000268388	ENSG00000120539	0.1886091	0.263585	0.613486	0.01148842	-0.05475925	0.8463116
ENSG00000224418	ENSG00000125952	0.4481597	0.005407341	0.4908113	0.05355507	0.2151673	0.4412219
ENSG00000197989	ENSG00000125952	0.2874131	0.08455167	0.7201381	0.001654555	0.03675349	0.8965354
ENSG00000255717	ENSG00000125952	0.5342053	0.000660286	0.3359695	0.2032877	-0.09161365	0.7453932
ENSG00000215417	ENSG00000125952	0.4078623	0.01221707	0.4166188	0.1084318	0.0009214949	0.9973995
ENSG00000177410	ENSG00000125952	0.3661402	0.02583172	0.6140623	0.01138933	-0.176826	0.5284132
ENSG00000251562	ENSG00000065328	-0.1829941	0.2783242	-0.1658877	0.539213	0.373951	0.1697224
ENSG00000268388	ENSG00000100297	-0.1260696	0.4571757	0.4439955	0.08491863	-0.06587594	0.8155638
ENSG00000245532	ENSG00000166508	-0.1723854	0.3076085	-0.1240535	0.6471412	0.7417309	0.001548354
ENSG00000251562	ENSG00000166508	-0.1643258	0.3311126	-0.2077762	0.4400122	0.4221192	0.1170357
ENSG00000197989	ENSG00000184634	0.1652439	0.3283803	-0.1681209	0.5336863	-0.346583	0.2056804
ENSG00000177410	ENSG00000184634	0.1598968	0.3444888	-0.2073283	0.4410207	0.0737037	0.7940592
ENSG00000245694	ENSG00000159479	0.4041163	0.01311615	0.1982468	0.4617211	0.1829251	0.5140494
ENSG00000268388	ENSG00000102802	0.303314	0.06801278	0.06542318	0.8097708	-0.2000122	0.4747865
ENSG00000251562	ENSG00000165304	-0.1911962	0.2569708	-0.06837779	0.8013362	0.3766967	0.1663607
ENSG00000268388	ENSG00000254726	0.001951263	0.9908551	-0.0850076	0.7542694	-0.2592242	0.3508413
ENSG00000245694	ENSG00000254726	0.4401475	0.006408061	-0.1663107	0.5381643	0.01422375	0.9598744
ENSG00000268388	ENSG00000181588	-0.09799846	0.5639168	-0.2572532	0.3361181	0.1163246	0.6797203
ENSG00000245694	ENSG00000181588	0.461671	0.004023709	0.02746525	0.9195763	0.3918253	0.1486279
ENSG00000245694	ENSG00000148110	0.5056535	0.001410317	0.1522526	0.5734977	0.3697186	0.1749913
ENSG00000268388	ENSG00000148110	0.04032407	0.8126883	0.014411	0.9577556	0.01381782	0.9610188
ENSG00000251562	ENSG00000148773	-0.2153931	0.2004375	-0.0979235	0.7182568	0.2242814	0.4216301
ENSG00000245694	ENSG00000148773	0.6847615	2.947302e-06	0.3293594	0.2128786	0.3491389	0.2021319
ENSG00000229124	ENSG00000155363	0.1320603	0.4358961	0.2884914	0.2785383	-0.03509044	0.9011954
ENSG00000256196	ENSG00000155363	0.1148698	0.4984122	0.2256353	0.4007712	0.05961431	0.832855
ENSG00000215417	ENSG00000155363	0.6247809	3.574245e-05	-0.1482442	0.5837477	0.4912164	0.06295905
ENSG00000271122	ENSG00000155363	0.3216793	0.05219849	0.2762928	0.3002658	-0.1832331	0.5133289
ENSG00000268362	ENSG00000155363	0.5633502	0.0002830595	0.1323157	0.6252048	0.2080727	0.4567834
ENSG00000260917	ENSG00000155363	0.6671097	6.510705e-06	0.6146486	0.01128922	0.5557339	0.0314792
ENSG00000255717	ENSG00000155363	0.6833011	3.153516e-06	0.3778915	0.1489887	0.3676055	0.1776615
ENSG00000233527	ENSG00000155363	0.4501836	0.00517702	0.1220909	0.652393	-0.2733488	0.3242431
ENSG00000259583	ENSG00000155363	0.07040311	0.6788291	0.3576549	0.1738071	0.4342509	0.1057963
ENSG00000234160	ENSG00000155363	0.6356625	2.363811e-05	0.0493398	0.8560072	-0.3453905	0.2073494
ENSG00000206567	ENSG00000155363	0.2996659	0.07156156	0.4343483	0.09274119	0.5017303	0.05670166
ENSG00000177410	ENSG00000155363	0.4941158	0.001881935	0.4165044	0.1085387	-0.01128411	0.9681628
ENSG00000268388	ENSG00000197965	0.07896182	0.6422558	0.2204955	0.4118681	0.01280452	0.9638756
ENSG00000268388	ENSG00000066697	-0.02103737	0.9016425	0.2272301	0.3973606	0.4050294	0.1342263
ENSG00000268388	ENSG00000099810	-0.02628187	0.8772897	-0.2650777	0.3210997	-0.02830302	0.920244
ENSG00000268388	ENSG00000183486	-0.1627853	0.3357283	0.07895134	0.7713256	-0.1209351	0.6676849
ENSG00000245532	ENSG00000213347	-0.1212963	0.4745227	-0.1766448	0.5128282	0.1533483	0.5853163
ENSG00000251562	ENSG00000101057	-0.1721729	0.3082143	-0.2035059	0.4496755	0.01560592	0.9559786
ENSG00000215417	ENSG00000136997	0.6518824	1.238148e-05	0.251308	0.3477927	0.7336743	0.001850508
ENSG00000197989	ENSG00000136997	0.4791801	0.002694558	0.7891113	0.0002789718	0.7948168	0.0003988102
ENSG00000177410	ENSG00000136997	0.4859651	0.002293687	0.5447444	0.02911335	0.3737393	0.1699834
ENSG00000255717	ENSG00000136997	0.7247069	3.940194e-07	0.3233801	0.2217998	0.6866796	0.004690052
ENSG00000224418	ENSG00000136997	0.5426716	0.000520366	0.4570513	0.07510172	0.0898513	0.7501456
ENSG00000245694	ENSG00000092841	0.3482655	0.03465729	0.5950802	0.01502638	-0.1280707	0.649206
ENSG00000251562	ENSG00000092841	-0.3113146	0.06071472	-0.2364093	0.3780359	-0.3008811	0.2758389
ENSG00000245532	ENSG00000092841	-0.2813655	0.09160117	-0.01768415	0.9481716	0.09155375	0.7455545
ENSG00000268388	ENSG00000092841	0.03506214	0.836777	0.2776009	0.2978892	0.07096556	0.8015666
ENSG00000268388	ENSG00000204899	0.1909493	0.2575971	-0.3681964	0.1605592	0.2738158	0.3233838
ENSG00000245532	ENSG00000102030	-0.08606691	0.6125075	0.1986521	0.4607873	0.7507249	0.001259358
ENSG00000245694	ENSG00000132780	0.6688466	6.036329e-06	-0.09732104	0.7199249	0.4770706	0.07214896
ENSG00000251562	ENSG00000132780	-0.1664379	0.3248483	-0.3168503	0.2318099	0.1552664	0.5805754
ENSG00000245532	ENSG00000090971	-0.2874202	0.08454361	-0.02825314	0.9172765	-0.09825824	0.7275528
ENSG00000268388	ENSG00000090971	0.2451911	0.143554	0.09536369	0.7253527	-0.01612614	0.9545126
ENSG00000251562	ENSG00000090971	-0.2847471	0.08760579	-0.1511913	0.5762042	-0.02380816	0.9328814
ENSG00000251562	ENSG00000151503	-0.02976083	0.8611949	-0.3304092	0.2113363	0.09411879	0.7386524
ENSG00000251562	ENSG00000109805	-0.2261109	0.1784071	-0.01594309	0.9532688	0.347457	0.2044625
ENSG00000245694	ENSG00000146918	0.6400228	1.993921e-05	0.5168978	0.04034103	0.1369795	0.6264
ENSG00000251562	ENSG00000146918	-0.1613065	0.340196	-0.142573	0.5983775	0.3527184	0.1972287
ENSG00000251562	ENSG00000121152	-0.1701006	0.3141615	-0.254925	0.340663	-0.1032755	0.7141667
ENSG00000245694	ENSG00000121152	0.6006423	8.478668e-05	0.4497781	0.0804633	0.1461531	0.6032401
ENSG00000197989	ENSG00000074356	0.5010336	0.00158492	0.3917684	0.1334315	0.4173805	0.1216414
ENSG00000255717	ENSG00000074356	0.5509762	0.0004094267	0.07471246	0.7833226	0.3940502	0.1461316
ENSG00000251562	ENSG00000080986	-0.2163203	0.1984598	-0.1598918	0.5541764	0.1384407	0.6226886
ENSG00000245532	ENSG00000188566	-0.04481658	0.7922544	0.3663606	0.1628161	0.2825837	0.3074966
ENSG00000251562	ENSG00000188566	0.0935674	0.581754	0.1451809	0.5916317	0.1377045	0.6245574
ENSG00000245694	ENSG00000109674	0.6415831	1.874918e-05	0.4918749	0.05296069	0.4435884	0.09767431
ENSG00000251562	ENSG00000109674	-0.1640584	0.3319109	0.02252017	0.9340239	0.6579655	0.007667188
ENSG00000245694	ENSG00000117650	0.6294313	3.001073e-05	0.5768502	0.0193167	0.3656743	0.1801251
ENSG00000251562	ENSG00000117650	-0.2416536	0.1496057	-0.1416076	0.6008827	0.06115083	0.8286051
ENSG00000255717	ENSG00000204356	0.7563453	6.150628e-08	0.7475897	0.0008705749	0.3756143	0.1676805
ENSG00000197989	ENSG00000204356	0.8001706	2.79753e-09	0.4867821	0.05585151	0.4235368	0.1156817
ENSG00000215417	ENSG00000204356	0.6448661	1.645359e-05	0.03032018	0.9112458	0.1812026	0.5180878
ENSG00000177410	ENSG00000204356	0.8318784	1.781416e-10	0.7662384	0.0005370293	-0.07750648	0.7836606
ENSG00000268388	ENSG00000166881	-0.07793131	0.6466178	0.3890115	0.1364293	0.1016367	0.7185308
ENSG00000245694	ENSG00000166881	0.4334353	0.007365232	0.6937927	0.002872206	-0.00641761	0.9818904
ENSG00000215417	ENSG00000001167	0.5701226	0.0002298475	0.07797809	0.7740759	0.006573316	0.9814511
ENSG00000215417	ENSG00000120837	0.4082015	0.0121383	0.304037	0.2522672	-0.3083904	0.263436
ENSG00000245694	ENSG00000103202	0.312958	0.05929548	0.2740514	0.304364	0.02453824	0.9308277
ENSG00000251562	ENSG00000188976	-0.2442479	0.1451498	-0.4431446	0.08558889	-0.03884002	0.8906932
ENSG00000268388	ENSG00000188976	0.1065911	0.5300647	0.08054944	0.766815	-0.01373323	0.9612572
ENSG00000245694	ENSG00000188976	0.4495059	0.005253188	0.00397593	0.9883405	0.3143606	0.2538208
ENSG00000245694	ENSG00000142546	0.4260627	0.008555398	0.3315512	0.2096668	0.5040084	0.05540808
ENSG00000245532	ENSG00000142546	-0.3180194	0.05508919	-0.1130932	0.6766639	-0.008427311	0.9762206
ENSG00000197989	ENSG00000177463	0.2009185	0.2331049	0.3028029	0.2542945	0.348113	0.2035514
ENSG00000255717	ENSG00000177463	0.544011	0.0005008373	0.1549582	0.5666223	0.4153375	0.1236648
ENSG00000224418	ENSG00000113580	0.2148191	0.2016686	0.2612288	0.328438	-0.01442173	0.9593163
ENSG00000255717	ENSG00000113580	0.09264862	0.5854838	0.02911092	0.9147733	0.1322531	0.638462
ENSG00000255717	ENSG00000106459	0.7631787	3.968861e-08	0.4191246	0.1061083	0.3592544	0.1884747
ENSG00000177410	ENSG00000106459	0.6008876	8.40752e-05	0.3802391	0.1462744	0.03977532	0.8880761
ENSG00000268388	ENSG00000107672	0.1608066	0.3417145	0.2285605	0.3945276	-0.2359973	0.39712
ENSG00000245694	ENSG00000107672	0.3471343	0.03528979	0.4238854	0.1017909	-0.06563276	0.8162339
ENSG00000268388	ENSG00000165802	0.04630324	0.7855217	0.01661457	0.9513027	-0.04989879	0.8598227
ENSG00000268388	ENSG00000130305	0.07016022	0.6798782	0.2994908	0.2597853	0.1077461	0.7023038
ENSG00000245532	ENSG00000130305	-0.1394947	0.410265	-0.01492985	0.956236	-0.172626	0.5384076
ENSG00000245532	ENSG00000106268	-0.1126076	0.5069647	-0.07160771	0.7921391	0.5477673	0.03453255
ENSG00000268388	ENSG00000106268	-0.2047242	0.2241863	0.2123388	0.4298058	0.2008171	0.4729735
ENSG00000251562	ENSG00000106268	-0.1212344	0.4747497	-0.1511131	0.5764039	0.2323717	0.4046226
ENSG00000251562	ENSG00000143228	-0.1964206	0.2439522	-0.2580328	0.3346041	0.2794907	0.3130483
ENSG00000245694	ENSG00000105245	0.4491514	0.005293403	-0.06963388	0.7977565	-0.002245879	0.993662
ENSG00000245532	ENSG00000105245	-0.06959888	0.6823049	0.2972644	0.2635168	-0.03305679	0.906898
ENSG00000245532	ENSG00000095319	-0.1101565	0.5163141	-0.2107565	0.4333315	0.2289016	0.4118729
ENSG00000268388	ENSG00000095319	0.02114334	0.9011495	0.1957703	0.4674484	0.08268636	0.7695512
ENSG00000245694	ENSG00000095319	0.5767367	0.0001867235	0.4438871	0.08500379	0.6596383	0.007460919
ENSG00000251562	ENSG00000095319	-0.1308318	0.4402147	-0.04812213	0.8595276	-0.2100813	0.4523504
ENSG00000245694	ENSG00000155561	0.4631948	0.003888905	0.2533178	0.3438206	0.1919073	0.4932271
ENSG00000268388	ENSG00000155561	-0.053207	0.7544639	0.06509833	0.8106993	0.07466083	0.7914388
ENSG00000245694	ENSG00000126883	0.5133285	0.001157504	0.3016401	0.256214	0.5138094	0.05008783
ENSG00000268388	ENSG00000126883	0.05677102	0.7385746	-0.05212165	0.8479743	0.09531844	0.7354306
ENSG00000245532	ENSG00000213024	-0.2282495	0.1742259	-0.2199814	0.4129868	0.1350247	0.6313782
ENSG00000251562	ENSG00000213024	-0.148767	0.3795315	-0.3306107	0.2110412	0.1266067	0.6529824
ENSG00000245694	ENSG00000085840	0.6195556	4.335423e-05	0.2705747	0.3107859	0.3754444	0.1678884
ENSG00000245694	ENSG00000117385	0.5315184	0.0007112016	0.03262455	0.904528	0.1608406	0.566888
ENSG00000251562	ENSG00000117385	-0.1344629	0.4275177	-0.282069	0.2898559	-0.05758627	0.838471
ENSG00000268388	ENSG00000117385	0.03309293	0.845831	0.2405668	0.3694558	-0.05354264	0.8496899
ENSG00000251562	ENSG00000175193	-0.005609119	0.973716	-0.02328814	0.9317788	0.3447692	0.2082225
ENSG00000245694	ENSG00000185480	0.6602494	8.736392e-06	0.7090532	0.002101479	0.1996003	0.4757155
ENSG00000215417	ENSG00000167081	0.2770797	0.09686441	0.2539194	0.3426367	-0.3453235	0.2074435
ENSG00000255717	ENSG00000167081	0.322385	0.0516553	0.491272	0.05329698	-0.11979	0.6706673
ENSG00000197989	ENSG00000167081	0.314594	0.05790887	0.2870453	0.2810631	-0.2336611	0.401946
ENSG00000224418	ENSG00000167081	0.1503144	0.3745379	0.204054	0.4484293	0.500941	0.05715499
ENSG00000177410	ENSG00000167081	0.2982572	0.07297018	0.5089944	0.04405227	-0.1138133	0.6863064
ENSG00000268388	ENSG00000090097	0.08740523	0.6069699	-0.227982	0.3957582	-0.09901363	0.7255327
ENSG00000245694	ENSG00000277258	0.3358036	0.04216028	0.1447182	0.5928264	0.1023053	0.7167495
ENSG00000268388	ENSG00000277258	0.2345922	0.1622383	-0.3518725	0.1813731	-0.1303233	0.6434112
ENSG00000251562	ENSG00000277258	0.2479314	0.1389911	0.07171327	0.791839	0.1501878	0.5931625
ENSG00000245532	ENSG00000277258	0.2946322	0.07669456	0.2440929	0.3622637	0.5369437	0.03902985
ENSG00000251562	ENSG00000131435	-0.09399219	0.5800331	-0.1652529	0.5407888	0.3568541	0.1916598
ENSG00000245694	ENSG00000131435	-0.01767414	0.9173077	-0.2501288	0.350135	0.1008016	0.7207577
ENSG00000268388	ENSG00000131435	-0.09579346	0.5727615	0.0975548	0.7192775	-0.1809792	0.5186128
ENSG00000268388	ENSG00000196923	0.08792097	0.6048417	-0.08234855	0.7617454	0.1285966	0.6478515
ENSG00000251562	ENSG00000196923	-0.1364775	0.4205622	-0.2801085	0.2933646	0.4454856	0.0960792
ENSG00000245532	ENSG00000196923	-0.09864453	0.5613373	-0.1850084	0.4927366	0.4686748	0.0780388
ENSG00000268388	ENSG00000229833	0.04067973	0.811066	-0.153548	0.5702015	0.1663825	0.5534168
ENSG00000245532	ENSG00000108518	-0.07276515	0.6686586	0.1571205	0.561153	0.3607378	0.1865235
ENSG00000268388	ENSG00000108518	0.06470493	0.7035928	0.0557018	0.8376569	-0.08713035	0.7574993
ENSG00000245694	ENSG00000130313	0.1980317	0.2400285	0.3769219	0.1501197	0.2842992	0.3044425
ENSG00000268388	ENSG00000130313	0.05848918	0.7309521	0.1075028	0.6918974	0.1432603	0.6105067
ENSG00000245532	ENSG00000119403	-0.08028596	0.6366681	0.4400358	0.08806986	0.1850134	0.5091729
ENSG00000251562	ENSG00000119403	-0.08497652	0.6170349	0.02361397	0.9308264	0.3460257	0.2064592
ENSG00000245694	ENSG00000100410	0.6995986	1.449711e-06	0.235934	0.3790236	0.6378788	0.01051102
ENSG00000245532	ENSG00000167103	-0.2343679	0.1626517	-0.2319432	0.3873732	0.2935227	0.288326
ENSG00000245532	ENSG00000160447	-0.01674296	0.9216507	0.2775206	0.2980348	0.4333034	0.106646
ENSG00000251562	ENSG00000166851	-0.2135942	0.2043133	-0.1865963	0.4889651	0.4452431	0.09628201
ENSG00000251562	ENSG00000142731	-0.2040607	0.2257241	-0.1442004	0.5941644	0.6034502	0.01722848
ENSG00000245694	ENSG00000083444	0.7048628	1.115531e-06	0.05938336	0.8270731	0.3156153	0.2518277
ENSG00000268388	ENSG00000083444	-0.01247737	0.9415716	0.02156342	0.9368215	0.3175641	0.2487512
ENSG00000245532	ENSG00000106397	-0.2719293	0.1034919	-0.2805493	0.2925735	-0.406539	0.1326426
ENSG00000251562	ENSG00000114554	-0.2183648	0.1941475	-0.1206935	0.6561418	0.201426	0.4716042
ENSG00000245694	ENSG00000240694	-0.05187201	0.7604417	-0.08470871	0.7551088	0.04462324	0.8745285
ENSG00000245532	ENSG00000132000	0.05467172	0.7479213	-0.109712	0.6858638	0.02161249	0.9390602
ENSG00000268388	ENSG00000014138	-0.1246081	0.4624504	0.3513901	0.1820138	0.05710335	0.8398094
ENSG00000245532	ENSG00000014138	-0.09494118	0.576197	0.117957	0.6635052	0.6917046	0.004280119
ENSG00000251562	ENSG00000014138	0.006776413	0.9682486	-0.1318201	0.6265126	0.4342598	0.1057883
ENSG00000251562	ENSG00000062822	-0.2121485	0.2074656	-0.2845341	0.2854799	0.1473101	0.6003434
ENSG00000245532	ENSG00000062822	-0.2102498	0.211657	-0.2096082	0.4358994	0.3528192	0.1970918
ENSG00000251562	ENSG00000106628	-0.1708115	0.3121133	-0.3883804	0.1371221	-0.2166716	0.437957
ENSG00000245532	ENSG00000177084	-0.0732719	0.6664842	-0.007727077	0.9773421	0.4932637	0.06170302
ENSG00000251562	ENSG00000051341	-0.1636305	0.3331908	-0.2811249	0.2915425	0.2550351	0.3589564
ENSG00000251562	ENSG00000163882	-0.01447125	0.9322548	0.03471197	0.8984479	0.2516102	0.3656676
ENSG00000268388	ENSG00000163882	0.09717912	0.567196	0.3591251	0.1719173	-0.2058601	0.4616913
ENSG00000245532	ENSG00000163882	0.072141	0.6713406	0.3557323	0.1762991	0.2483669	0.3720856
ENSG00000255717	ENSG00000148606	0.7308	2.811346e-07	0.7738911	0.000434921	0.5417279	0.0369912
ENSG00000255717	ENSG00000028277	-0.1982165	0.2395813	0.2317571	0.387765	0.6378384	0.01051746
ENSG00000197989	ENSG00000028277	0.03826174	0.8221106	0.7006742	0.002500498	0.649028	0.008846293
ENSG00000224418	ENSG00000028277	-0.2623743	0.1166922	0.5449334	0.02904636	-0.111318	0.6928712
ENSG00000177410	ENSG00000028277	-0.01975745	0.9076001	0.4447714	0.08431075	0.3745717	0.1689585
ENSG00000215417	ENSG00000028277	-0.1856244	0.2713543	0.402452	0.122242	0.9501234	5.991048e-08
ENSG00000229847	ENSG00000204531	0.1607197	0.3419789	0.2029415	0.4509604	0.0390447	0.8901204
ENSG00000242808	ENSG00000204531	0.08042891	0.636066	0.3240451	0.220796	-0.3136838	0.2548998
ENSG00000180422	ENSG00000204531	0.2169593	0.1971049	0.5822365	0.0179612	-0.3976115	0.1421949
ENSG00000234741	ENSG00000204531	0.2392048	0.1539024	0.04552888	0.867033	0.4294932	0.1101105
ENSG00000226496	ENSG00000204531	0.100371	0.554471	-0.014958	0.9561535	0.4398393	0.100881
ENSG00000222041	ENSG00000204531	0.1484563	0.380539	0.01649178	0.9516622	0.8828859	1.303631e-05
ENSG00000258791	ENSG00000204531	0.2026796	0.2289483	0.5050001	0.04602232	-0.08276602	0.7693347
ENSG00000130600	ENSG00000204531	0.02893918	0.8649914	0.1603661	0.5529864	-0.02873015	0.919044
ENSG00000226711	ENSG00000204531	0.06514204	0.7016821	0.3861756	0.1395608	-0.1493277	0.5953052
ENSG00000258655	ENSG00000204531	0.2486353	0.1378365	0.06449471	0.8124254	-0.2410749	0.3867377
ENSG00000261105	ENSG00000204531	0.07936804	0.6405395	0.008628815	0.9746988	-0.2422111	0.3844346
ENSG00000225783	ENSG00000204531	-0.1708677	0.3119516	0.3702854	0.1580168	0.5168249	0.0485293
ENSG00000224843	ENSG00000204531	0.1819112	0.2812272	0.1617201	0.5495946	0.3703982	0.174138
ENSG00000231528	ENSG00000204531	-0.01890283	0.9115809	0.2689971	0.3137257	-0.1649666	0.5568454
ENSG00000186615	ENSG00000204531	0.2852591	0.08701269	0.01483681	0.9565085	0.08389832	0.7662594
ENSG00000225470	ENSG00000204531	0.3511361	0.03309357	0.09687595	0.721158	-0.3491625	0.2020993
ENSG00000228223	ENSG00000204531	0.1735019	0.3044378	-0.3143471	0.2357215	0.8332333	0.0001144088
ENSG00000270641	ENSG00000204531	-0.08414256	0.620507	0.1625659	0.5474808	-0.0313222	0.9117653
ENSG00000198468	ENSG00000204531	0.4566319	0.004498796	0.3962952	0.1286077	0.536843	0.03907364
ENSG00000231074	ENSG00000204531	0.4030914	0.01337166	0.2362546	0.3783574	0.2953075	0.285267
ENSG00000249859	ENSG00000204531	0.4096147	0.01181474	-0.08196342	0.7628299	0.6145721	0.01477436
