lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000258667	ENSG00000155363	-0.1652945	0.462264	0.1087183	0.06264379	0.1758462	0.1867124
ENSG00000246130	ENSG00000155363	-0.005199241	0.9816797	0.1848757	0.001452832	-0.03158435	0.813928
ENSG00000260281	ENSG00000155363	0.3233717	0.1421067	0.1381821	0.01775831	0.2378318	0.07221891
ENSG00000245694	ENSG00000155363	0.1353311	0.5481862	0.001912312	0.973954	-0.06252019	0.64105
ENSG00000245937	ENSG00000155363	0.4296452	0.04597774	0.03457812	0.5548272	-0.1699431	0.2021766
ENSG00000253392	ENSG00000155363	0.0142636	0.9497666	-0.03351752	0.5670385	0.2008362	0.1306162
ENSG00000238198	ENSG00000155363	0.623533	0.001931577	0.6104767	2.060597e-31	0.2050519	0.122566
ENSG00000226167	ENSG00000155363	0.4090061	0.05874973	0.5312432	8.216802e-23	0.3409453	0.008818273
ENSG00000255435	ENSG00000155363	0.2442287	0.273359	0.1213957	0.03749487	0.302411	0.02103977
ENSG00000231365	ENSG00000155363	0.2657585	0.2319303	0.5630124	5.523761e-26	0.4433816	0.0004906955
ENSG00000248724	ENSG00000155363	-0.3785455	0.08234878	0.2857745	6.2461e-07	0.1735551	0.19261
ENSG00000268189	ENSG00000155363	0.3820985	0.07928004	0.314	3.780905e-08	0.1883523	0.1567957
ENSG00000250546	ENSG00000155363	-0.2365592	0.2891762	0.279057	1.165817e-06	0.2655199	0.04396364
ENSG00000268199	ENSG00000155363	0.2101863	0.3478022	0.4280513	1.576721e-14	0.03142488	0.8148509
ENSG00000267904	ENSG00000155363	0.4100944	0.05801491	0.2305255	6.615231e-05	-0.0619989	0.6438402
ENSG00000244945	ENSG00000155363	0.5671529	0.005912149	0.536953	2.339259e-23	0.3719125	0.004044908
ENSG00000246263	ENSG00000155363	0.4793066	0.02400319	0.1243688	0.03303324	0.4122878	0.00130044
ENSG00000269940	ENSG00000155363	0.2048941	0.3603503	0.228203	7.866873e-05	0.4954641	7.673177e-05
ENSG00000263272	ENSG00000155363	0.3338818	0.128864	0.3583484	2.456921e-10	0.3548324	0.006275126
ENSG00000260233	ENSG00000155363	0.5195523	0.01320647	0.1913757	0.0009738813	0.3464075	0.007727316
ENSG00000267296	ENSG00000155363	0.5274479	0.01164798	0.02227114	0.7037295	0.04062723	0.7620443
ENSG00000236308	ENSG00000155363	0.5368038	0.009999305	0.2015311	0.0005078983	0.184678	0.165192
ENSG00000215769	ENSG00000155363	-0.264063	0.2350343	0.126319	0.03035907	-0.1711628	0.1989094
ENSG00000215022	ENSG00000155363	0.6088007	0.002639455	0.4719142	1.036819e-17	0.3645412	0.004902927
ENSG00000269925	ENSG00000155363	0.2661642	0.2311915	0.3692929	6.250573e-11	0.3895939	0.002503726
ENSG00000197585	ENSG00000155363	-0.179578	0.423907	0.2010009	0.0005258768	0.1649382	0.2159824
ENSG00000267053	ENSG00000155363	0.4406446	0.040116	0.2595187	6.53365e-06	0.2422905	0.0668814
ENSG00000265194	ENSG00000155363	0.2629984	0.2369971	0.2457252	2.036344e-05	0.342007	0.008596318
ENSG00000247556	ENSG00000155363	0.2983215	0.177491	0.2446284	2.22279e-05	0.1021233	0.445574
ENSG00000260912	ENSG00000155363	0.3603126	0.0995095	0.2254543	9.635556e-05	0.05796359	0.6656021
ENSG00000205041	ENSG00000155363	0.3545643	0.1054292	0.3358383	3.498322e-09	0.1394202	0.2965839
ENSG00000269843	ENSG00000155363	0.3761319	0.08448342	0.328521	7.931971e-09	0.251341	0.05701937
ENSG00000203875	ENSG00000155363	-0.05368595	0.8124384	-0.2076764	0.0003372063	-0.3902871	0.002455765
ENSG00000260296	ENSG00000155363	0.2879643	0.19375	0.2874428	5.33574e-07	-0.01195513	0.9290273
ENSG00000259673	ENSG00000155363	0.1713967	0.4456629	0.2047742	0.0004097752	0.1714583	0.1981234
ENSG00000257303	ENSG00000155363	0.4293316	0.04615411	0.5333475	5.185793e-23	0.274345	0.03715684
ENSG00000264456	ENSG00000155363	0.09662577	0.6688234	0.439227	2.691561e-15	0.6628368	1.441183e-08
ENSG00000228624	ENSG00000155363	0.2912751	0.1884467	0.1696344	0.003529565	-0.03616429	0.787536
ENSG00000231889	ENSG00000155363	0.2598784	0.242811	0.379873	1.583298e-11	0.01611862	0.9044108
ENSG00000266969	ENSG00000155363	0.3525497	0.1075637	0.1924183	0.0009122605	0.3111392	0.01743891
ENSG00000250917	ENSG00000155363	-0.07174517	0.7510306	0.08894093	0.1281245	-0.01531096	0.9091798
ENSG00000257222	ENSG00000155363	0.1594831	0.4783647	0.1792592	0.002031468	0.2239912	0.09097389
ENSG00000258136	ENSG00000155363	0.211996	0.343571	0.4291482	1.329375e-14	0.3860453	0.002762554
ENSG00000267265	ENSG00000155363	0.3764205	0.08422606	0.4051641	4.832377e-13	0.4745742	0.0001674023
ENSG00000260400	ENSG00000155363	0.5571218	0.007071446	0.1314326	0.02420972	-0.2115349	0.1109296
ENSG00000269834	ENSG00000155363	0.4066653	0.06035422	0.2125381	0.0002418205	0.1457783	0.2748807
ENSG00000260725	ENSG00000155363	0.0481407	0.831528	-0.03309842	0.571899	-0.07037971	0.5995973
ENSG00000267575	ENSG00000155363	-0.01932303	0.931983	0.1010144	0.08379438	-0.04067453	0.7617754
ENSG00000225790	ENSG00000155363	-0.356053	0.103872	0.09287852	0.1120181	0.2626775	0.04636264
ENSG00000251562	ENSG00000155363	0.440953	0.03996052	0.2106617	0.0002751768	0.08198959	0.5406351
ENSG00000235100	ENSG00000155363	0.143953	0.522739	0.07402447	0.2056616	-0.09390504	0.4832138
ENSG00000228748	ENSG00000155363	0.1896566	0.3979132	0.2595242	6.530593e-06	0.08762914	0.5130499
ENSG00000240288	ENSG00000155363	0.5007174	0.01761756	0.3672951	8.056003e-11	0.4358545	0.0006266061
ENSG00000255857	ENSG00000155363	0.2735731	0.2179718	0.2328928	5.534046e-05	0.06625611	0.6211997
ENSG00000256642	ENSG00000155363	-0.2856122	0.1975783	0.1393526	0.01680727	-0.1740078	0.1914343
ENSG00000233593	ENSG00000155363	-0.2706393	0.2231452	0.03356062	0.5665399	0.02285671	0.8647707
ENSG00000234912	ENSG00000155363	0.2009076	0.369973	0.2082704	0.0003239116	0.211174	0.1115541
ENSG00000256596	ENSG00000155363	-0.06470483	0.7748193	0.08052107	0.168511	0.2538588	0.05449584
ENSG00000270116	ENSG00000155363	0.3206133	0.1457363	0.2418915	2.761042e-05	0.4023659	0.001741444
ENSG00000267152	ENSG00000155363	0.2748653	0.2157185	0.1618098	0.005419322	0.02025037	0.88007
ENSG00000261542	ENSG00000155363	0.04737758	0.8341624	0.0002270673	0.9969068	0.08589134	0.5214735
ENSG00000248677	ENSG00000155363	-0.1463166	0.5158622	0.1994301	0.0005826586	0.1905672	0.1518887
ENSG00000259583	ENSG00000155363	0.09311375	0.6802323	0.07126375	0.2231241	0.2096969	0.1141389
ENSG00000229692	ENSG00000155363	0.2131418	0.3409077	0.1136777	0.05151329	0.0077454	0.9539844
ENSG00000231312	ENSG00000155363	0.3192423	0.1475645	0.1440558	0.01341985	0.1921825	0.1483826
ENSG00000261553	ENSG00000155363	0.3557314	0.104207	0.0119811	0.8379118	0.1225101	0.359585
ENSG00000254418	ENSG00000155363	-0.01386627	0.9511643	-0.09537962	0.1026424	-0.1018524	0.446788
ENSG00000185065	ENSG00000155363	0.1257773	0.577026	0.08643082	0.1392915	0.3354752	0.01004253
ENSG00000269427	ENSG00000155363	0.3591611	0.1006753	0.2202053	0.0001409604	0.003454885	0.9794656
ENSG00000227640	ENSG00000155363	-0.07984548	0.7239292	0.1285054	0.02758322	0.1806468	0.1747778
ENSG00000224897	ENSG00000155363	0.1354579	0.5478079	0.0173197	0.7674378	0.03064957	0.8193411
ENSG00000243230	ENSG00000155363	0.4411478	0.03986254	0.4927946	2.150675e-19	0.3004057	0.02195074
ENSG00000244198	ENSG00000155363	0.3188415	0.148102	0.221508	0.000128367	0.1734635	0.1928486
ENSG00000258441	ENSG00000155363	0.4959395	0.01890743	0.2639742	4.462706e-06	0.08626485	0.5196572
ENSG00000232613	ENSG00000155363	-0.1029812	0.6483573	0.1938459	0.0008337081	0.1079985	0.4196943
ENSG00000259536	ENSG00000155363	0.1900674	0.3968728	0.03733759	0.5236681	0.2245949	0.09008327
ENSG00000251513	ENSG00000155363	0.03928544	0.862199	0.006705074	0.9088576	-0.03950618	0.7684252
ENSG00000267475	ENSG00000155363	0.05337722	0.8134986	0.1216182	0.03714405	0.2829195	0.03140335
ENSG00000231310	ENSG00000155363	0.1538208	0.49432	0.07419622	0.2046088	0.2291948	0.08352001
ENSG00000257176	ENSG00000155363	0.2792429	0.2082006	0.1570742	0.006964037	0.2542628	0.05409955
ENSG00000254290	ENSG00000155363	0.1733551	0.4404025	0.006597449	0.9103144	-0.08551234	0.5233197
ENSG00000258384	ENSG00000155363	0.05086653	0.8221321	0.2098072	0.0002917467	0.2591535	0.04948461
ENSG00000232118	ENSG00000155363	0.3073848	0.1640538	0.2546305	9.848113e-06	0.2006102	0.1310588
ENSG00000224509	ENSG00000155363	-0.04735326	0.8342464	-0.002245341	0.9694201	0.1353849	0.3109212
ENSG00000224093	ENSG00000155363	0.4979303	0.01836102	0.293832	2.891275e-07	0.2805405	0.0329196
ENSG00000259138	ENSG00000155363	-0.006657476	0.9765426	0.1955198	0.0007495721	0.001018659	0.9939449
ENSG00000258891	ENSG00000155363	0.5227401	0.01255797	0.3287645	7.721495e-09	0.06309392	0.6379848
ENSG00000241772	ENSG00000155363	-0.2605327	0.2415841	-0.01468139	0.8020657	-0.4318997	0.000710908
ENSG00000235724	ENSG00000155363	0.4737199	0.02594196	0.1851553	0.001428429	0.3739539	0.003832056
ENSG00000261488	ENSG00000155363	0.2435911	0.2746526	0.2441919	2.301387e-05	0.0676941	0.6136291
ENSG00000262136	ENSG00000155363	-0.2106772	0.3466515	0.143266	0.01394289	0.0224883	0.8669305
ENSG00000230551	ENSG00000155363	0.3333731	0.1294838	0.3012801	1.388609e-07	0.2727388	0.0383262
ENSG00000249035	ENSG00000155363	0.07978084	0.7241443	0.0662321	0.2576137	0.05717353	0.6698958
ENSG00000261460	ENSG00000155363	0.1051743	0.6413506	0.2630681	4.825168e-06	0.1793396	0.1779712
ENSG00000253955	ENSG00000155363	0.7813483	1.763248e-05	0.24426	2.288951e-05	0.2418218	0.06742718
ENSG00000253736	ENSG00000155363	-0.02705189	0.9048797	-0.06249045	0.2855352	0.1704197	0.2008956
ENSG00000237298	ENSG00000155363	0.3146331	0.1538291	0.2995567	1.648467e-07	0.4878294	0.0001026443
ENSG00000219410	ENSG00000155363	0.333413	0.1294351	0.4690591	1.72597e-17	0.4616385	0.0002647775
ENSG00000204929	ENSG00000155363	0.005065575	0.9821506	0.2415662	2.832665e-05	-0.0612057	0.6480952
ENSG00000266976	ENSG00000155363	-0.07818455	0.7294615	0.1054446	0.07102261	-0.00809581	0.951905
ENSG00000269473	ENSG00000155363	0.4128331	0.05619705	0.1772215	0.002288806	0.2664358	0.04321272
ENSG00000233429	ENSG00000155363	0.2220359	0.3206521	0.09835997	0.09229347	0.1537546	0.2491823
ENSG00000268049	ENSG00000155363	0.170852	0.4471318	0.2084581	0.0003198139	0.2642166	0.04505066
ENSG00000268205	ENSG00000155363	0.4769106	0.02481997	0.1082166	0.06387237	0.1819802	0.1715636
ENSG00000260852	ENSG00000155363	0.4017627	0.06382311	0.3382931	2.645357e-09	0.295725	0.02420766
ENSG00000271452	ENSG00000155363	0.3824571	0.07897518	0.2427154	2.587255e-05	0.4012985	0.001796077
ENSG00000223799	ENSG00000155363	-0.1384983	0.5387732	0.3247286	1.20223e-08	0.2795664	0.03355785
ENSG00000228352	ENSG00000155363	0.3516296	0.1085489	0.4310125	9.932802e-15	0.4731381	0.0001763033
ENSG00000266709	ENSG00000155363	-0.1804827	0.4215369	-0.06491083	0.2672499	0.1397764	0.2953394
ENSG00000267698	ENSG00000155363	0.2114924	0.3447455	0.07382606	0.2068827	0.0425109	0.7513582
ENSG00000270091	ENSG00000155363	0.3061682	0.1658151	0.2227705	0.0001171754	-0.08324449	0.534435
ENSG00000235448	ENSG00000155363	0.2963129	0.1805684	0.09028111	0.1224528	0.1038656	0.4378083
ENSG00000226835	ENSG00000155363	-0.001135189	0.9959997	-0.04837223	0.408599	0.1893596	0.1545499
ENSG00000269994	ENSG00000155363	-0.07130181	0.7525225	0.09575033	0.1013072	0.2945884	0.02478432
ENSG00000265739	ENSG00000155363	0.3582092	0.1016465	0.2533014	1.099481e-05	-0.1842898	0.166098
ENSG00000261634	ENSG00000155363	0.2745726	0.2162276	0.2262908	9.061173e-05	0.06436611	0.6312096
ENSG00000237461	ENSG00000155363	0.378719	0.08219682	0.2077183	0.0003362507	0.1948424	0.1427406
ENSG00000269656	ENSG00000155363	0.2458009	0.2701853	0.2367674	4.115851e-05	0.294826	0.0246628
ENSG00000270964	ENSG00000155363	0.1886133	0.4005621	0.09009798	0.1232161	0.04482738	0.7382804
ENSG00000205181	ENSG00000155363	0.04331175	0.848227	0.1522885	0.008913571	0.3934595	0.00224654
ENSG00000227906	ENSG00000155363	-0.009570916	0.9662819	0.192878	0.0008862529	0.2297703	0.08272606
ENSG00000266903	ENSG00000155363	-0.1057726	0.6394441	-0.01663781	0.7763465	-0.1226997	0.3588362
ENSG00000254363	ENSG00000155363	0.1229077	0.5858151	0.2085771	0.0003172407	0.189245	0.1548042
ENSG00000223704	ENSG00000155363	0.1676148	0.4559143	0.1446647	0.01302843	0.2907528	0.02681643
ENSG00000225032	ENSG00000155363	0.302479	0.1712363	0.3629034	1.398645e-10	0.07704171	0.5654163
ENSG00000230613	ENSG00000155363	0.1089999	0.6291989	0.2460252	1.987979e-05	0.160474	0.2288422
ENSG00000251175	ENSG00000155363	0.2155347	0.3353852	0.171662	0.003149047	0.1294142	0.3329378
ENSG00000269535	ENSG00000155363	0.2142996	0.338229	0.3089465	6.386591e-08	0.2732683	0.03793735
ENSG00000237877	ENSG00000155363	0.3078549	0.1633766	0.3539099	4.218031e-10	0.2054265	0.1218693
ENSG00000247121	ENSG00000155363	-0.0467838	0.8362135	-0.03294152	0.5737237	-0.0693562	0.6049283
ENSG00000253819	ENSG00000155363	0.02662926	0.9063593	-0.01339566	0.819087	0.09357369	0.4847658
ENSG00000255750	ENSG00000155363	-0.2270338	0.3095956	-0.08218091	0.1598772	0.1867646	0.1603845
ENSG00000225733	ENSG00000155363	0.03274143	0.8849912	0.155039	0.007741012	0.5085209	4.589996e-05
ENSG00000267284	ENSG00000155363	0.1436626	0.5235869	0.154748	0.007858182	-0.0128472	0.9237466
ENSG00000228340	ENSG00000155363	0.2229934	0.3185157	-0.02605733	0.656347	-0.08482873	0.5266581
ENSG00000228863	ENSG00000155363	0.08517308	0.7062749	0.203632	0.0004421235	0.05831945	0.6636716
ENSG00000245025	ENSG00000155363	-0.1332026	0.5545544	0.01119934	0.8483559	-0.005399012	0.9679155
ENSG00000223745	ENSG00000155363	0.3392803	0.122417	0.4312036	9.639588e-15	0.3645644	0.004899992
ENSG00000258725	ENSG00000155363	0.1337159	0.5530156	0.3713693	4.792697e-11	0.2938353	0.02517275
ENSG00000269973	ENSG00000155363	0.4599605	0.03125157	0.1704717	0.00336765	0.1277273	0.3393309
ENSG00000259577	ENSG00000155363	0.04286949	0.8497597	0.3743774	3.251032e-11	0.3301567	0.01137142
ENSG00000226419	ENSG00000155363	0.5157493	0.01401554	0.6360953	9.626481e-35	0.3253653	0.01269595
ENSG00000260927	ENSG00000155363	0.1595977	0.4780445	0.1599477	0.005985672	0.2801632	0.03316561
ENSG00000263745	ENSG00000155363	0.07434	0.7423164	0.02924928	0.6174335	0.03995593	0.7658634
ENSG00000228172	ENSG00000155363	0.3077482	0.1635302	0.466821	2.565071e-17	0.1953164	0.1417522
ENSG00000235848	ENSG00000155363	0.04572583	0.8398706	0.3302645	6.539082e-09	0.1688489	0.2051403
ENSG00000261123	ENSG00000155363	-0.4234224	0.04957656	0.09371826	0.108798	0.0226245	0.8661319
ENSG00000259933	ENSG00000155363	-0.4036396	0.0624776	0.1658859	0.004344243	0.1181837	0.3769289
ENSG00000230587	ENSG00000155363	0.04022837	0.8589232	0.1262645	0.03043117	0.312636	0.0168775
ENSG00000223646	ENSG00000155363	-0.250391	0.2610538	-0.09073407	0.1205806	0.02543184	0.8497029
ENSG00000262202	ENSG00000155363	0.008164468	0.9712346	-0.06319476	0.2801296	-0.2333865	0.07787273
ENSG00000225783	ENSG00000155363	0.1870243	0.404615	0.03618147	0.5366133	0.2451632	0.06361325
ENSG00000228274	ENSG00000155363	0.4079947	0.0594389	0.2041888	0.0004260697	0.2114671	0.1110466
ENSG00000242082	ENSG00000155363	0.2812131	0.2048749	-0.01249333	0.8310838	0.1173539	0.3803119
ENSG00000229839	ENSG00000155363	0.4125255	0.05639904	0.39552	1.893679e-12	0.3763102	0.003598741
ENSG00000259211	ENSG00000155363	0.2819543	0.2036329	0.444617	1.120739e-15	0.1498097	0.2616801
ENSG00000261101	ENSG00000155363	0.4615479	0.03059842	0.2100244	0.0002874493	0.1737446	0.1921173
ENSG00000248774	ENSG00000155363	0.1872304	0.4040879	0.1261359	0.03060196	0.1783205	0.1804902
ENSG00000234261	ENSG00000155363	0.07964223	0.7246055	0.3149022	3.43955e-08	0.1233103	0.3564313
ENSG00000232719	ENSG00000155363	-0.1107843	0.6235621	0.1516103	0.009225905	-0.1647285	0.2165748
ENSG00000251417	ENSG00000155363	0.2665554	0.2304808	0.2676936	3.22914e-06	0.2355137	0.075125
ENSG00000250616	ENSG00000155363	0.2540503	0.2539168	0.05012272	0.3918303	0.06247572	0.6412879
ENSG00000259736	ENSG00000155363	0.2476088	0.2665649	0.2775433	1.338831e-06	0.1510665	0.2576537
ENSG00000231999	ENSG00000155363	0.2649237	0.2334553	0.1998352	0.0005674944	0.02050079	0.8785981
ENSG00000248671	ENSG00000155363	0.2691235	0.2258498	0.08396484	0.1509736	0.3082301	0.01857573
ENSG00000236255	ENSG00000155363	0.3126567	0.1565716	0.05807554	0.3210103	0.08498005	0.5259182
ENSG00000260464	ENSG00000155363	0.4754411	0.0253318	0.1282585	0.02788537	0.2912913	0.02652295
ENSG00000257740	ENSG00000155363	0.3186893	0.1483064	0.4596542	8.946827e-17	0.3196561	0.01444578
ENSG00000225975	ENSG00000155363	0.2048188	0.3605306	0.1395884	0.01662114	0.06586215	0.6232807
ENSG00000241684	ENSG00000155363	0.1054317	0.6405302	0.390336	3.875098e-12	-0.0891507	0.5057316
ENSG00000242094	ENSG00000155363	0.2176913	0.3304541	0.2049754	0.0004043091	-0.1999147	0.132428
ENSG00000269893	ENSG00000155363	-0.2219431	0.3208597	-0.2252092	9.810186e-05	-0.3649401	0.004852702
ENSG00000267274	ENSG00000155363	0.4666399	0.028576	0.4465454	8.160631e-16	0.2171722	0.1015179
ENSG00000268066	ENSG00000155363	-0.01057873	0.9627337	0.1435168	0.01377486	0.2728779	0.0382237
ENSG00000225177	ENSG00000155363	0.1525431	0.4979562	0.2417428	2.793557e-05	-0.005653297	0.9664052
ENSG00000255062	ENSG00000155363	0.1250466	0.5792585	0.1360176	0.01964109	0.05623283	0.6750218
ENSG00000231609	ENSG00000155363	-0.0007097485	0.9974989	0.04287732	0.4639258	-0.2358928	0.07464341
ENSG00000234663	ENSG00000155363	-0.2234203	0.3175658	-0.0007293984	0.990064	0.1824737	0.1703847
ENSG00000255362	ENSG00000155363	0.262483	0.2379512	-0.05288177	0.3662589	-0.2017769	0.1287861
ENSG00000214870	ENSG00000155363	0.1089481	0.6293629	0.3850789	7.909199e-12	-0.02434509	0.8560556
ENSG00000240731	ENSG00000155363	0.4852512	0.02206928	0.552832	6.250074e-25	0.4122813	0.001300691
ENSG00000265542	ENSG00000155363	-0.2485307	0.2647306	-0.02724238	0.641784	0.1552676	0.2444987
ENSG00000230140	ENSG00000155363	-0.02493754	0.9122853	0.1947966	0.0007849108	0.1646982	0.2166605
ENSG00000163597	ENSG00000155363	0.3405516	0.1209332	-0.1170435	0.04493884	0.009499778	0.943577
ENSG00000238062	ENSG00000155363	-0.1405948	0.5325836	0.03184121	0.5865962	-0.1246759	0.351089
ENSG00000259605	ENSG00000155363	0.08802585	0.6968805	0.344327	1.317058e-09	0.0465504	0.7286003
ENSG00000234072	ENSG00000155363	0.4865281	0.02167064	0.353883	4.231751e-10	0.3832051	0.00298656
ENSG00000231731	ENSG00000155363	0.4335141	0.04384471	0.4579453	1.199991e-16	0.3896929	0.002496823
ENSG00000234160	ENSG00000155363	0.358852	0.1009899	0.2185358	0.0001587942	0.1993659	0.1335157
ENSG00000258199	ENSG00000155363	0.2339916	0.2945957	0.4828327	1.412334e-18	0.06332513	0.6367513
ENSG00000258317	ENSG00000155363	0.3830161	0.07850164	0.5733013	4.362907e-27	0.5002124	6.380658e-05
ENSG00000215424	ENSG00000155363	0.5969832	0.003354694	0.4929347	2.093581e-19	0.4562976	0.0003182853
ENSG00000225377	ENSG00000155363	-0.1317646	0.5588751	0.05410608	0.3552514	0.05126883	0.7023103
ENSG00000229728	ENSG00000155363	0.005485225	0.9806721	0.06569676	0.2614887	-0.1656915	0.2138632
ENSG00000230148	ENSG00000155363	0.01751218	0.9383449	0.2064125	0.0003671981	0.351011	0.006901198
ENSG00000270574	ENSG00000155363	0.1712329	0.4461043	0.1125989	0.05378276	-0.1811739	0.1735019
ENSG00000251185	ENSG00000155363	-0.3854378	0.0764749	-0.04865134	0.4058972	-0.1620872	0.2241353
ENSG00000227218	ENSG00000155363	0.3301864	0.1334151	0.2472555	1.800815e-05	0.08337517	0.5337914
ENSG00000227954	ENSG00000155363	0.2104884	0.3470937	0.5215885	6.517983e-22	0.1070293	0.4239033
ENSG00000265943	ENSG00000155363	-0.2178465	0.3301009	0.06359303	0.2771037	-0.05699703	0.6708564
ENSG00000237054	ENSG00000155363	-0.04239702	0.8513976	0.3254952	1.105805e-08	0.2911746	0.02658635
ENSG00000258100	ENSG00000155363	-0.1161344	0.606784	-0.0812329	0.1647667	-0.03279687	0.8069195
ENSG00000260160	ENSG00000155363	0.1311885	0.5606106	0.1473298	0.01143116	-0.2085639	0.1161522
ENSG00000247679	ENSG00000155363	0.5481819	0.008257402	0.2979583	1.930838e-07	0.1088813	0.4158813
ENSG00000240498	ENSG00000155363	0.02237493	0.9212703	0.2361858	4.304253e-05	0.1933659	0.1458524
ENSG00000269867	ENSG00000155363	0.3498664	0.1104553	0.2504984	1.384222e-05	0.2148548	0.1053089
ENSG00000228794	ENSG00000155363	0.3007735	0.1737834	0.2781503	1.266686e-06	0.4151632	0.001192925
ENSG00000265148	ENSG00000155363	0.0967175	0.6685264	0.2469512	1.845486e-05	0.3719156	0.004044574
ENSG00000229425	ENSG00000155363	0.1776468	0.42899	0.01845002	0.752738	0.1708626	0.1997101
ENSG00000267858	ENSG00000155363	0.02731337	0.9039643	0.1773173	0.002276066	0.1499941	0.2610867
ENSG00000271554	ENSG00000155363	0.200456	0.3710722	0.4199518	5.454202e-14	0.4003479	0.001846015
ENSG00000254873	ENSG00000155363	-0.152693	0.4975289	0.1064709	0.06830275	0.1207987	0.3663866
ENSG00000261105	ENSG00000155363	0.1196665	0.5958105	-0.01675051	0.774872	-0.2206767	0.0959865
ENSG00000233144	ENSG00000155363	0.4843118	0.02236629	0.06998973	0.2315291	0.08884573	0.5071942
ENSG00000248559	ENSG00000155363	0.3951913	0.06870839	0.1098438	0.05995812	0.04777329	0.7217553
ENSG00000255158	ENSG00000155363	0.3306703	0.1328127	0.4571131	1.383605e-16	0.1314478	0.3253316
ENSG00000177738	ENSG00000155363	0.01229562	0.9566906	0.1467447	0.01176622	0.1467093	0.2717935
ENSG00000244161	ENSG00000155363	0.5730174	0.0053108	0.4843668	1.061192e-18	0.463299	0.0002498965
ENSG00000233862	ENSG00000155363	0.3485017	0.1119475	-0.05657341	0.3337071	0.004544301	0.9729927
ENSG00000242798	ENSG00000155363	0.5047646	0.01658143	0.5788202	1.077151e-27	0.1436491	0.2820279
ENSG00000251279	ENSG00000155363	-0.001021539	0.9964002	-0.02778797	0.6351246	0.1359523	0.308879
ENSG00000254343	ENSG00000155363	0.3053102	0.1670652	0.07704118	0.187734	0.1509021	0.258178
ENSG00000261775	ENSG00000155363	0.2252148	0.3135924	0.2867155	5.715744e-07	0.1506569	0.2589613
ENSG00000261342	ENSG00000155363	0.001490543	0.9947474	0.09910851	0.08982977	0.1780847	0.1810764
ENSG00000225792	ENSG00000155363	-0.01567895	0.944789	0.1667868	0.004134295	-0.09512855	0.4775058
ENSG00000239415	ENSG00000155363	0.3890061	0.07356059	0.4041079	5.624173e-13	-0.04453063	0.7399517
ENSG00000232098	ENSG00000155363	-0.02892611	0.8983215	0.2083816	0.0003214767	0.273927	0.03745821
ENSG00000234832	ENSG00000155363	0.25682	0.248599	0.1197695	0.04014404	0.289655	0.02742317
ENSG00000260418	ENSG00000155363	-0.006068659	0.9786168	0.3426655	1.598289e-09	-0.2127706	0.1088112
ENSG00000228839	ENSG00000155363	0.483997	0.02246653	0.1448062	0.01293895	0.2487059	0.05976085
ENSG00000247240	ENSG00000155363	0.1300309	0.5641046	0.03944641	0.5004728	0.3259038	0.01254077
ENSG00000224660	ENSG00000155363	0.3658928	0.09400053	0.5218659	6.147092e-22	0.3761454	0.003614641
ENSG00000250891	ENSG00000155363	0.1115324	0.6212047	-0.09956334	0.08835872	-0.1462935	0.2731694
ENSG00000196810	ENSG00000155363	0.2814664	0.2044499	0.2287874	7.53245e-05	0.2053409	0.1220283
ENSG00000235806	ENSG00000155363	0.1045013	0.6434977	0.1863218	0.001330623	0.08069435	0.5470709
ENSG00000258086	ENSG00000155363	0.09282621	0.6811695	-0.01323224	0.8212567	0.02756352	0.8372699
ENSG00000225761	ENSG00000155363	0.1037334	0.6459509	0.06852704	0.2414518	-0.01673931	0.9007481
ENSG00000227110	ENSG00000155363	0.1391656	0.5367996	0.0803737	0.1692941	0.1559973	0.2422614
ENSG00000206567	ENSG00000155363	0.118324	0.5999716	0.3990227	1.15902e-12	0.3141831	0.01631353
ENSG00000269386	ENSG00000155363	0.3475915	0.1129509	0.0344548	0.5562405	-0.06054428	0.6516518
ENSG00000255121	ENSG00000155363	0.269254	0.225616	0.2658697	3.786635e-06	0.3343219	0.01031867
ENSG00000231107	ENSG00000155363	0.02763195	0.9028493	-0.02470339	0.6731455	0.03250209	0.808622
ENSG00000267002	ENSG00000155363	0.3399806	0.121598	0.2736698	1.900554e-06	0.005934454	0.9647354
ENSG00000254676	ENSG00000155363	0.3088841	0.161901	0.2643374	4.324852e-06	0.3116719	0.01723734
ENSG00000223343	ENSG00000155363	0.293745	0.1845554	0.2764655	1.476711e-06	0.1109859	0.4068724
ENSG00000260618	ENSG00000155363	0.4661217	0.02877685	0.3771792	2.256599e-11	0.4002059	0.001853579
ENSG00000223374	ENSG00000155363	0.7086483	0.0002230435	0.5259072	2.602234e-22	0.5731004	2.581022e-06
ENSG00000228737	ENSG00000155363	0.09678797	0.6682982	0.2725032	2.109836e-06	0.03719859	0.7816074
ENSG00000225470	ENSG00000155363	0.3748826	0.08560445	0.5181115	1.352233e-21	0.4023159	0.001743969
ENSG00000206195	ENSG00000155363	-0.07468669	0.7411544	-0.001035395	0.985896	0.03412255	0.7992742
ENSG00000234281	ENSG00000155363	0.2087079	0.3512814	0.127269	0.02912495	0.02962741	0.8252698
ENSG00000267655	ENSG00000155363	-0.122625	0.5866839	0.09698977	0.09694282	0.07282938	0.586923
ENSG00000224063	ENSG00000155363	-0.0268842	0.9054667	-0.04922434	0.4003839	0.171526	0.1979436
